service_id;place_id;place_name;place_status;full_url;place_created_at;place_updated_at;organization_id;organization_name;network_name;source_info;service_name;subcategory;category_name;social_urgency;place_type;city;postal_code;department_code;zone_pat;epci_name;department_iso_code;longitude;latitude;publics_welcomed;prm;not_free;on_appointment;on_orientation;on_registration;on_restricted_access;schedules;description;service_description;;
6181a8948ac6b179ffba3d3f;5ddd337d878c7f1ba9db5853;PMI Étienne Fajon;En ligne;https://soliguide.fr/fr/fiche/pmi-etienne-fajon-villetaneuse-6944;2019-11-26 14:15:26.002;2024-12-11 16:51:02.958;5fb64ea73cb90874d9ab1d06;Département de la Seine-Saint-Denis - PMI;Autre;Soliguide;Suivi grossesse;SANTE;Santé;FAUX;LIEU;Villetaneuse;93430;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.346739;48.9606526;Inconditionnel adapté;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>2. Mardi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>La PMI (Protection Maternelle et Infantile) &#201;tienne Fajon est un centre de protection de la m&#232;re et de l&#8217;enfant de moins de 6 ans.</p><p></p><p>La PMI accompagne, pr&#233;vient et prot&#232;ge les jeunes parents et les femmes enceintes. Elle vous accompagne pour toutes les d&#233;marches concernant la sant&#233; de votre enfant.</p><p></p><p>La PMI &#201;tienne Fajon peut notamment proposer les services suivants : consultations pr&#233;natales et postnatales, actions de pr&#233;vention m&#233;dico-sociale en faveur des femmes enceintes, activit&#233;s d'&#233;ducation et de planification familiales, consultations psychologiques, psychomotricienne, activit&#233;s collectives pour les parents et les enfants etc. Des visites &#224; domicile par des pu&#233;ricultrices de PMI peuvent vous &#234;tre propos&#233;es.</p><p></p><p>Toute question touchant &#224; la contraception, la sexualit&#233;, les infections sexuellement transmissibles, l&#8217;interruption volontaire de grossesse ou encore les relations dans le couple et la famille peut &#234;tre abord&#233;e lors d&#8217;une consultation avec un m&#233;decin ou en entretien avec une conseill&#232;re conjugale&#160;</p><p></p><p><strong>La PMI &#201;tienne Fajon est ouverte &#224; tous et gratuite, avec ou sans couverture sociale.</strong></p>";;;
6181a8948ac6b179ffba3d40;5ddd337d878c7f1ba9db5853;PMI Étienne Fajon;En ligne;https://soliguide.fr/fr/fiche/pmi-etienne-fajon-villetaneuse-6944;2019-11-26 14:15:26.002;2024-12-11 16:51:02.958;5fb64ea73cb90874d9ab1d06;Département de la Seine-Saint-Denis - PMI;Autre;Soliguide;Soins enfants;SANTE;Santé;FAUX;LIEU;Villetaneuse;93430;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.346739;48.9606526;Inconditionnel adapté;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>2. Mardi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>La PMI (Protection Maternelle et Infantile) &#201;tienne Fajon est un centre de protection de la m&#232;re et de l&#8217;enfant de moins de 6 ans.</p><p></p><p>La PMI accompagne, pr&#233;vient et prot&#232;ge les jeunes parents et les femmes enceintes. Elle vous accompagne pour toutes les d&#233;marches concernant la sant&#233; de votre enfant.</p><p></p><p>La PMI &#201;tienne Fajon peut notamment proposer les services suivants : consultations pr&#233;natales et postnatales, actions de pr&#233;vention m&#233;dico-sociale en faveur des femmes enceintes, activit&#233;s d'&#233;ducation et de planification familiales, consultations psychologiques, psychomotricienne, activit&#233;s collectives pour les parents et les enfants etc. Des visites &#224; domicile par des pu&#233;ricultrices de PMI peuvent vous &#234;tre propos&#233;es.</p><p></p><p>Toute question touchant &#224; la contraception, la sexualit&#233;, les infections sexuellement transmissibles, l&#8217;interruption volontaire de grossesse ou encore les relations dans le couple et la famille peut &#234;tre abord&#233;e lors d&#8217;une consultation avec un m&#233;decin ou en entretien avec une conseill&#232;re conjugale&#160;</p><p></p><p><strong>La PMI &#201;tienne Fajon est ouverte &#224; tous et gratuite, avec ou sans couverture sociale.</strong></p>";;;
6181a8948ac6b179ffba3d41;5ddd3425878c7f1ba9db5854;PMI Salvador Allende;En ligne;https://soliguide.fr/fr/fiche/pmi-salvador-allende-villepinte-6945;2019-11-26 14:18:13.145;2024-12-11 16:54:52.770;5fb64ea73cb90874d9ab1d06;Département de la Seine-Saint-Denis - PMI;Autre;Soliguide;Suivi grossesse;SANTE;Santé;FAUX;LIEU;Villepinte;93420;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.5488948;48.9555841;Inconditionnel adapté;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>2. Mardi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>La PMI (Protection Maternelle et Infantile) Salvador Allende est un centre de protection de la m&#232;re et de l&#8217;enfant de moins de 6 ans.</p><p></p><p>La PMI accompagne, pr&#233;vient et prot&#232;ge les jeunes parents et les femmes enceintes. Elle vous accompagne pour toutes les d&#233;marches concernant la sant&#233; de votre enfant.</p><p></p><p>La PMI Salvador Allende peut notamment proposer les services suivants : consultations pr&#233;natales et postnatales, actions de pr&#233;vention m&#233;dico-sociale en faveur des femmes enceintes, activit&#233;s d'&#233;ducation et de planification familiales, consultations psychologiques, psychomotricienne, activit&#233;s collectives pour les parents et les enfants etc. Des visites &#224; domicile par des pu&#233;ricultrices de PMI peuvent vous &#234;tre propos&#233;es.</p><p></p><p>Toute question touchant &#224; la contraception, la sexualit&#233;, les infections sexuellement transmissibles, l&#8217;interruption volontaire de grossesse ou encore les relations dans le couple et la famille peut &#234;tre abord&#233;e lors d&#8217;une consultation avec un m&#233;decin ou en entretien avec une conseill&#232;re conjugale.</p><p></p><p><strong>La PMI Salvador Allende est ouverte &#224; tous et gratuite, avec ou sans couverture sociale.</strong></p>";;;
6181a8948ac6b179ffba3d42;5ddd3425878c7f1ba9db5854;PMI Salvador Allende;En ligne;https://soliguide.fr/fr/fiche/pmi-salvador-allende-villepinte-6945;2019-11-26 14:18:13.145;2024-12-11 16:54:52.770;5fb64ea73cb90874d9ab1d06;Département de la Seine-Saint-Denis - PMI;Autre;Soliguide;Soins enfants;SANTE;Santé;FAUX;LIEU;Villepinte;93420;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.5488948;48.9555841;Inconditionnel adapté;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>2. Mardi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>La PMI (Protection Maternelle et Infantile) Salvador Allende est un centre de protection de la m&#232;re et de l&#8217;enfant de moins de 6 ans.</p><p></p><p>La PMI accompagne, pr&#233;vient et prot&#232;ge les jeunes parents et les femmes enceintes. Elle vous accompagne pour toutes les d&#233;marches concernant la sant&#233; de votre enfant.</p><p></p><p>La PMI Salvador Allende peut notamment proposer les services suivants : consultations pr&#233;natales et postnatales, actions de pr&#233;vention m&#233;dico-sociale en faveur des femmes enceintes, activit&#233;s d'&#233;ducation et de planification familiales, consultations psychologiques, psychomotricienne, activit&#233;s collectives pour les parents et les enfants etc. Des visites &#224; domicile par des pu&#233;ricultrices de PMI peuvent vous &#234;tre propos&#233;es.</p><p></p><p>Toute question touchant &#224; la contraception, la sexualit&#233;, les infections sexuellement transmissibles, l&#8217;interruption volontaire de grossesse ou encore les relations dans le couple et la famille peut &#234;tre abord&#233;e lors d&#8217;une consultation avec un m&#233;decin ou en entretien avec une conseill&#232;re conjugale.</p><p></p><p><strong>La PMI Salvador Allende est ouverte &#224; tous et gratuite, avec ou sans couverture sociale.</strong></p>";;;
6181a8958ac6b179ffba3d43;5ddd34b3878c7f1ba9db5855;PMI Jean Jaurès;En ligne;https://soliguide.fr/fr/fiche/pmi-fernand-lamaze-le-blanc-mesnil-6946;2019-11-26 14:20:35.076;2024-12-11 16:56:35.996;5fb64ea73cb90874d9ab1d06;Département de la Seine-Saint-Denis - PMI;Autre;Soliguide;Suivi grossesse;SANTE;Santé;FAUX;LIEU;Le Blanc-Mesnil;93150;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.4705519;48.9244812;Inconditionnel adapté;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>2. Mardi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;<p>La PMI (Protection Maternelle et Infantile) Jean Jaurès est un centre de protection de la mère et de l’enfant de moins de 6 ans.</p><p>La PMI accompagne, prévient et protège les jeunes parents et les femmes enceintes. Elle vous accompagne pour toutes les démarches concernant la santé de votre enfant.</p><p>La PMI Jean Jaurès peut notamment proposer les services suivants : consultations prénatales et postnatales, actions de prévention médico-sociale en faveur des femmes enceintes, activités d'éducation et de planification familiales, consultations psychologiques, psychomotricienne, activités collectives pour les parents et les enfants etc. Des visites à domicile par des puéricultrices de PMI peuvent vous être proposées.</p><p>Toute question touchant à la contraception, la sexualité, les infections sexuellement transmissibles, l’interruption volontaire de grossesse ou encore les relations dans le couple et la famille peut être abordée lors d’une consultation avec un médecin ou en entretien avec une conseillère conjugale.</p><p><strong>La PMI Jean Jaurès est ouverte à tous et gratuite, avec ou sans couverture sociale.</strong></p>;;;
6181a8958ac6b179ffba3d44;5ddd34b3878c7f1ba9db5855;PMI Jean Jaurès;En ligne;https://soliguide.fr/fr/fiche/pmi-fernand-lamaze-le-blanc-mesnil-6946;2019-11-26 14:20:35.076;2024-12-11 16:56:35.996;5fb64ea73cb90874d9ab1d06;Département de la Seine-Saint-Denis - PMI;Autre;Soliguide;Soins enfants;SANTE;Santé;FAUX;LIEU;Le Blanc-Mesnil;93150;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.4705519;48.9244812;Inconditionnel adapté;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>2. Mardi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;<p>La PMI (Protection Maternelle et Infantile) Jean Jaurès est un centre de protection de la mère et de l’enfant de moins de 6 ans.</p><p>La PMI accompagne, prévient et protège les jeunes parents et les femmes enceintes. Elle vous accompagne pour toutes les démarches concernant la santé de votre enfant.</p><p>La PMI Jean Jaurès peut notamment proposer les services suivants : consultations prénatales et postnatales, actions de prévention médico-sociale en faveur des femmes enceintes, activités d'éducation et de planification familiales, consultations psychologiques, psychomotricienne, activités collectives pour les parents et les enfants etc. Des visites à domicile par des puéricultrices de PMI peuvent vous être proposées.</p><p>Toute question touchant à la contraception, la sexualité, les infections sexuellement transmissibles, l’interruption volontaire de grossesse ou encore les relations dans le couple et la famille peut être abordée lors d’une consultation avec un médecin ou en entretien avec une conseillère conjugale.</p><p><strong>La PMI Jean Jaurès est ouverte à tous et gratuite, avec ou sans couverture sociale.</strong></p>;;;
6181a8958ac6b179ffba3d45;5ddd3526878c7f1ba9db5856;PMI Saint-Claude;En ligne;https://soliguide.fr/fr/fiche/pmi-saint-claude-livry-gargan-6947;2019-11-26 14:22:31.024;2024-12-11 16:37:11.671;5fb64ea73cb90874d9ab1d06;Département de la Seine-Saint-Denis - PMI;Autre;Soliguide;Suivi grossesse;SANTE;Santé;FAUX;LIEU;Livry-Gargan;93190;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.545297;48.9213945;Inconditionnel adapté;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>2. Mardi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>La PMI (Protection Maternelle et Infantile) Saint-Claude est un centre de protection de la m&#232;re et de l&#8217;enfant de moins de 6 ans.</p><p></p><p>La PMI accompagne, pr&#233;vient et prot&#232;ge les jeunes parents et les femmes enceintes. Elle vous accompagne pour toutes les d&#233;marches concernant la sant&#233; de votre enfant.</p><p></p><p>La PMI Saint-Claude peut notamment proposer les services suivants : consultations pr&#233;natales et postnatales, actions de pr&#233;vention m&#233;dico-sociale en faveur des femmes enceintes, activit&#233;s d'&#233;ducation et de planification familiales, consultations psychologiques, psychomotricienne, activit&#233;s collectives pour les parents et les enfants etc. Des visites &#224; domicile par des pu&#233;ricultrices de PMI peuvent vous &#234;tre propos&#233;es.</p><p></p><p>Toute question touchant &#224; la contraception, la sexualit&#233;, les infections sexuellement transmissibles, l&#8217;interruption volontaire de grossesse ou encore les relations dans le couple et la famille peut &#234;tre abord&#233;e lors d&#8217;une consultation avec un m&#233;decin ou en entretien avec une conseill&#232;re conjugale.</p><p></p><p><strong>La PMI Saint-Claude est ouverte &#224; tous et gratuite, avec ou sans couverture sociale.</strong></p>";;;
6181a8958ac6b179ffba3d46;5ddd3526878c7f1ba9db5856;PMI Saint-Claude;En ligne;https://soliguide.fr/fr/fiche/pmi-saint-claude-livry-gargan-6947;2019-11-26 14:22:31.024;2024-12-11 16:37:11.671;5fb64ea73cb90874d9ab1d06;Département de la Seine-Saint-Denis - PMI;Autre;Soliguide;Soins enfants;SANTE;Santé;FAUX;LIEU;Livry-Gargan;93190;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.545297;48.9213945;Inconditionnel adapté;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>2. Mardi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>5. Vendredi</i></U> - 9:00-12:30, 13:30-17:30</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"<p>La PMI (Protection Maternelle et Infantile) Saint-Claude est un centre de protection de la m&#232;re et de l&#8217;enfant de moins de 6 ans.</p><p></p><p>La PMI accompagne, pr&#233;vient et prot&#232;ge les jeunes parents et les femmes enceintes. Elle vous accompagne pour toutes les d&#233;marches concernant la sant&#233; de votre enfant.</p><p></p><p>La PMI Saint-Claude peut notamment proposer les services suivants : consultations pr&#233;natales et postnatales, actions de pr&#233;vention m&#233;dico-sociale en faveur des femmes enceintes, activit&#233;s d'&#233;ducation et de planification familiales, consultations psychologiques, psychomotricienne, activit&#233;s collectives pour les parents et les enfants etc. Des visites &#224; domicile par des pu&#233;ricultrices de PMI peuvent vous &#234;tre propos&#233;es.</p><p></p><p>Toute question touchant &#224; la contraception, la sexualit&#233;, les infections sexuellement transmissibles, l&#8217;interruption volontaire de grossesse ou encore les relations dans le couple et la famille peut &#234;tre abord&#233;e lors d&#8217;une consultation avec un m&#233;decin ou en entretien avec une conseill&#232;re conjugale.</p><p></p><p><strong>La PMI Saint-Claude est ouverte &#224; tous et gratuite, avec ou sans couverture sociale.</strong></p>";;;
6181a8958ac6b179ffba3d4d;5de1317e878c7f1ba9db585a;Salle de quartier Maladrerie Émile Dubois;En ligne;https://soliguide.fr/fr/fiche/salle-de-quartier-maladrerie-emile-dubois-aubervilliers-6951;2019-11-29 14:55:58.601;2024-12-09 10:16:22.837;5fb64e363cb90874d9ab1ced;Salle de quartier Maladrerie Émile Dubois;Autre;Soliguide;Cours de français;asl;Formation et emploi;FAUX;LIEU;Aubervilliers;93300;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.3991296;48.9149445;Inconditionnel;Oui;Non;Non;Non;Oui;Oui;<div><i><U>1. Lundi</i></U> - Fermé</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - 9:30-11:30</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;<p>La Salle de quartier Maladrerie Émile Dubois accueille une <strong>permanence d'assistante sociale</strong> ainsi que des <strong>cours de français et d'anglais.</strong></p>;"<p>Cours de fran&#231;ais organis&#233;s par l'association <a target=""_blank"" rel=""noopener noreferrer"" href=""https://bureaudesheuresinvisibles.art/accueil"">Bureau des Heures Invisibles</a>.&#160;</p>";;
6181a8958ac6b179ffba3d4e;5de1317e878c7f1ba9db585a;Salle de quartier Maladrerie Émile Dubois;En ligne;https://soliguide.fr/fr/fiche/salle-de-quartier-maladrerie-emile-dubois-aubervilliers-6951;2019-11-29 14:55:58.601;2024-12-09 10:16:22.837;5fb64e363cb90874d9ab1ced;Salle de quartier Maladrerie Émile Dubois;Autre;Soliguide;Activités diverses;Cours d'anglais pour les enfants jusqu'à la terminale;Activités;FAUX;LIEU;Aubervilliers;93300;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.3991296;48.9149445;Inconditionnel adapté;Oui;Oui;Non;Non;Oui;Oui;<div><i><U>1. Lundi</i></U> - Fermé</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - Fermé</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - 10:30-16:30</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;<p>La Salle de quartier Maladrerie Émile Dubois accueille une <strong>permanence d'assistante sociale</strong> ainsi que des <strong>cours de français et d'anglais.</strong></p>;"<p>Cours d'anglais assur&#233;s par l'association Bright School. Plusieurs groupes d'&#226;ge de la primaire &#224; la terminale.</p>";;
6181a8958ac6b179ffba3d50;5de1317e878c7f1ba9db585a;Salle de quartier Maladrerie Émile Dubois;En ligne;https://soliguide.fr/fr/fiche/salle-de-quartier-maladrerie-emile-dubois-aubervilliers-6951;2019-11-29 14:55:58.601;2024-12-09 10:16:22.837;5fb64e363cb90874d9ab1ced;Salle de quartier Maladrerie Émile Dubois;Autre;Soliguide;Accompagnement social;;Conseil;FAUX;LIEU;Aubervilliers;93300;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.3991296;48.9149445;Inconditionnel;Oui;Non;Oui;Non;Non;Oui;<div><i><U>1. Lundi</i></U> - Fermé</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - 14:00-17:00</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;<p>La Salle de quartier Maladrerie Émile Dubois accueille une <strong>permanence d'assistante sociale</strong> ainsi que des <strong>cours de français et d'anglais.</strong></p>;<p>Permanence d'assistante sociale.</p>;;
6181a8968ac6b179ffba3d5e;5de4f4d2878c7f1ba9db5864;Antenne du CeGIDD départemental à Aulnay-sous-Bois;En ligne;https://soliguide.fr/fr/fiche/antenne-du-cegidd-departemental-aulnay-sous-bois-6961;2019-12-02 11:26:10.458;2024-11-28 16:14:49.522;5fb648af3cb90874d9ab1bf9;Service de Prévention et des Actions Sanitaires Seine-Saint-Denis;Autre;Soliguide;Dépistage;SANTE;Santé;FAUX;LIEU;Aulnay-sous-Bois;93600;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.523274000000015;48.9545206;Inconditionnel;Oui;Non;Oui;Non;Non;Oui;<div><i><U>1. Lundi</i></U> - 10:00-12:30, 15:00-18:30</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - Fermé</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"L’antenne du CeGIDD départemental à Aulnay-sous-Bois assure des missions de prévention, de dépistage et de diagnostic du VIH et des infections sexuellement transmissibles. L’introduction à la PrEP (Prophylaxie de Pré-Exposition) peut aussi être proposée sur rendez-vous dans le cadre de la prévention combinée du VIH <br>  <br> Pour obtenir d'autres informations sur le Dépistage à Aulnay-sous-Bois, vous pouvez consulter le site internet de <b><a href=""https://www.sida-info-service.org/annuaire/Centre-De-Depistage-VIH-Sida-Ville-de-Aulnay-sous-Bois"" target=""_blank""><font color=""E65A46"">Sida Info Service</font></a></b>.";Consultation IST.;;
6181a8968ac6b179ffba3d5f;5de4f4d2878c7f1ba9db5864;Antenne du CeGIDD départemental à Aulnay-sous-Bois;En ligne;https://soliguide.fr/fr/fiche/antenne-du-cegidd-departemental-aulnay-sous-bois-6961;2019-12-02 11:26:10.458;2024-11-28 16:14:49.522;5fb648af3cb90874d9ab1bf9;Service de Prévention et des Actions Sanitaires Seine-Saint-Denis;Autre;Soliguide;Dépistage;SANTE;Santé;FAUX;LIEU;Aulnay-sous-Bois;93600;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.523274000000015;48.9545206;Inconditionnel;Oui;Non;Oui;Non;Non;Oui;<div><i><U>1. Lundi</i></U> - 13:30-15:00</div> <div><i><U>2. Mardi</i></U> - Fermé</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - Fermé</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"L’antenne du CeGIDD départemental à Aulnay-sous-Bois assure des missions de prévention, de dépistage et de diagnostic du VIH et des infections sexuellement transmissibles. L’introduction à la PrEP (Prophylaxie de Pré-Exposition) peut aussi être proposée sur rendez-vous dans le cadre de la prévention combinée du VIH <br>  <br> Pour obtenir d'autres informations sur le Dépistage à Aulnay-sous-Bois, vous pouvez consulter le site internet de <b><a href=""https://www.sida-info-service.org/annuaire/Centre-De-Depistage-VIH-Sida-Ville-de-Aulnay-sous-Bois"" target=""_blank""><font color=""E65A46"">Sida Info Service</font></a></b>.";Consultation PrEP;;
6181a8978ac6b179ffba3d87;5de640e2878c7f1ba9db5871;Maison de quartier des Quatre-Chemins - antenne Diderot;En ligne;https://soliguide.fr/fr/fiche/maison-de-quartier-des-quatre-chemins-antenne-diderot-pantin-6974;2019-12-03 11:02:58.827;2024-11-28 13:57:20.728;5fb64b043cb90874d9ab1c31;Maison de quartier des quatre chemins;Autre;Soliguide;Écrivain public;CONSEIL;Conseil;FAUX;LIEU;Pantin;93500;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.3973833;48.90810130000001;Inconditionnel;Oui;Non;Oui;Non;Non;Oui;<div><i><U>1. Lundi</i></U> - 14:00-17:00</div> <div><i><U>2. Mardi</i></U> - 14:00-17:00</div> <div><i><U>3. Mercredi</i></U> - Fermé</div> <div><i><U>4. Jeudi</i></U> - 14:00-17:00</div> <div><i><U>5. Vendredi</i></U> - Fermé</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"La Maison de quartier des Quatre-Chemins - antenne Diderot est un lieu d'animation de la vie sociale, un &#233;quipement de proximit&#233; ouvert &#224; tous qui favorise l'&#233;change, la coh&#233;sion et la solidarit&#233; <p></p><p>  </p><p> La Maison de quartier des Quatre-Chemins - antenne Diderot propose beaucoup d'activit&#233;s diff&#233;rentes, sur inscription et &#224; faible prix en fonction de votre quotient familial. Les permanences qu'elle accueille (&#233;crivain public) sont gratuites et n'ont pas besoin d'inscription.</p>";"Sur rendez-vous au 01 48 43 88 26&#10;Un rendez-vous sera attribu&#233; : pour un lundi, mardi ou jeudi matin";;
6181a8978ac6b179ffba3d88;5de640e2878c7f1ba9db5871;Maison de quartier des Quatre-Chemins - antenne Diderot;En ligne;https://soliguide.fr/fr/fiche/maison-de-quartier-des-quatre-chemins-antenne-diderot-pantin-6974;2019-12-03 11:02:58.827;2024-11-28 13:57:20.728;5fb64b043cb90874d9ab1c31;Maison de quartier des quatre chemins;Autre;Soliguide;Soutien scolaire;FORMATION_EMPLOI;Formation et emploi;FAUX;LIEU;Pantin;93500;93;PAT du Département de Seine-Saint-Denis;Métropole du Grand Paris;FR-93;2.3973833;48.90810130000001;Inconditionnel;Oui;Non;Non;Non;Non;Non;<div><i><U>1. Lundi</i></U> - 9:00-12:00, 13:30-17:30</div> <div><i><U>2. Mardi</i></U> - 9:00-12:00, 13:30-17:30</div> <div><i><U>3. Mercredi</i></U> - 9:00-12:00, 13:30-17:30</div> <div><i><U>4. Jeudi</i></U> - 9:00-12:00, 13:30-17:30</div> <div><i><U>5. Vendredi</i></U> - 13:30-17:00</div> <div><i><U>6. Samedi</i></U> - Fermé</div> <div><i><U>7. Dimanche</i></U> - Fermé</div>;"La Maison de quartier des Quatre-Chemins - antenne Diderot est un lieu d'animation de la vie sociale, un &#233;quipement de proximit&#233; ouvert &#224; tous qui favorise l'&#233;change, la coh&#233;sion et la solidarit&#233; <p></p><p>  </p><p> La Maison de quartier des Quatre-Chemins - antenne Diderot propose beaucoup d'activit&#233;s diff&#233;rentes, sur inscription et &#224; faible prix en fonction de votre quotient familial. Les permanences qu'elle accueille (&#233;crivain public) sont gratuites et n'ont pas besoin d'inscription.</p>";;;
